NPI,Gender,State,Credentials,Specialty,Total Opiod Drug Prescriptinons,Total Non-Opiod Drug Prescriptions),Region,NE,MW,S,W,Opioid.Prescriber,Med.Doc
1053642728,F,NC,"RN, MSN, PMHNP, BC",Nurse Practitioner,0,3481,S,0,0,1,0,0,0
1902889835,F,CT,MD,Geriatric Medicine,0,95,NE,1,0,0,0,0,1
1174748172,M,TN,DDS,Dentist,0,21,S,0,0,1,0,0,1
1710094768,F,IL,D.D.S.,Dentist,0,25,MW,0,1,0,0,0,1
1285761312,F,IL,M.D.,Psychiatry,0,247,MW,0,1,0,0,0,1
1861592685,M,OK,MD,Internal Medicine,26,24,S,0,0,1,0,1,1
1790851814,F,NY,N.P.,Nurse Practitioner,0,12,NE,1,0,0,0,0,0
1205997913,F,OR,MD,Psychiatry & Neurology,0,217,W,0,0,0,1,0,1
1548353675,M,NY,M.D.,Urology,15,1697,NE,1,0,0,0,1,1
1699937946,M,IL,DDS,Dentist,0,13,MW,0,1,0,0,0,1
1083844716,M,TX,,Dentist,11,15,S,0,0,1,0,1,1
1972588259,M,MI,M.D.,Internal Medicine,390,10306,MW,0,1,0,0,1,1
1225030539,F,FL,D.O.,Family Practice,0,34,S,0,0,1,0,0,1
1336175884,M,MD,M.D.,Cardiology,0,1111,S,0,0,1,0,0,1
1457356081,M,OH,MD,Ophthalmology,0,1303,MW,0,1,0,0,0,1
1669443214,M,CT,MD,Internal Medicine,43,1944,NE,1,0,0,0,1,1
1174776611,M,AL,M.D.,Radiation Oncology,99,157,S,0,0,1,0,1,1
1447593009,M,NY,RPA-C,Physician Assistant,0,39,NE,1,0,0,0,1,0
1568717650,F,MS,M.D.,Internal Medicine,0,17,S,0,0,1,0,0,1
1699953513,M,NV,M.D.,Endocrinology,61,3330,W,0,0,0,1,1,1
1710927785,M,KY,DMD,Dentist,0,57,S,0,0,1,0,1,1
1487732152,F,CA,MD,Obstetrics/Gynecology,0,58,W,0,0,0,1,0,1
1114984648,F,CA,MD,Internal Medicine,81,1620,W,0,0,0,1,1,1
1497035810,F,WA,PA-C,Physician Assistant,25,99,W,0,0,0,1,1,0
1821301144,M,ME,M.D.,Internal Medicine,0,28,NE,1,0,0,0,0,1
1295863967,M,OH,DMD,Dentist,62,214,MW,0,1,0,0,1,1
1295786259,F,LA,MD,Internal Medicine,191,3803,S,0,0,1,0,1,1
1609033232,M,NH,M.D.,Neurological Surgery,13,0,NE,1,0,0,0,1,1
1619904612,M,NY,MD,Cardiology,0,2082,NE,1,0,0,0,0,1
1154396539,F,PA,,Endocrinology,0,1323,NE,1,0,0,0,0,1
1669419644,M,WA,MD,Family Practice,372,4562,W,0,0,0,1,1,1
1922016377,F,CA,M.D,Family Practice,30,561,W,0,0,0,1,1,1
1174639751,F,NY,MD,Hematology/Oncology,16,245,NE,1,0,0,0,1,1
1417123324,M,VA,M.D.,Emergency Medicine,27,11,S,0,0,1,0,1,1
1487616827,F,SD,MD,General Practice,212,3433,MW,0,1,0,0,1,1
1518034735,M,CA,MD,Family Practice,359,3979,W,0,0,0,1,1,1
1336165414,M,NY,MD,Orthopedic Surgery,44,209,NE,1,0,0,0,1,1
1245203876,F,PA,MD,Otolaryngology,0,1938,NE,1,0,0,0,0,1
1629112024,F,WA,MD,Internal Medicine,103,1527,W,0,0,0,1,1,1
1659375921,M,IA,M.D.,Internal Medicine,776,12603,MW,0,1,0,0,1,1
1760485072,M,OH,DPM,Podiatry,18,0,MW,0,1,0,0,1,0
1730404773,M,NV,M.D.,Emergency Medicine,76,174,W,0,0,0,1,1,1
1356320758,M,MA,MD,Pulmonary Disease,0,142,NE,1,0,0,0,0,1
1043658412,M,WI,MD,Rheumatology,0,365,MW,0,1,0,0,0,1
1104808641,M,TN,M.D.,Nephrology,27,542,S,0,0,1,0,1,1
1679575179,M,TX,M.D.,Internal Medicine,23,3533,S,0,0,1,0,1,1
1164643011,M,AR,D.D.S.,Dentist,19,27,S,0,0,1,0,1,1
1750314019,M,CA,MD,Internal Medicine,118,2436,W,0,0,0,1,1,1
1235284654,F,OR,"FNP, PMHNP",Nurse Practitioner,0,138,W,0,0,0,1,0,0
1902802762,M,AZ,M.D.,Anesthesiology,241,75,W,0,0,0,1,1,1
1992981484,F,CA,MD,Family Practice,432,4596,W,0,0,0,1,1,1
1063475655,F,TN,DNP,Nurse Practitioner,0,401,S,0,0,1,0,0,0
1962698704,M,IN,M.D.,Anesthesiology,179,447,MW,0,1,0,0,1,1
1972836633,M,WI,APNP,Nurse Practitioner,0,14,MW,0,1,0,0,0,0
1669682589,F,CA,DDS,Dentist,0,107,W,0,0,0,1,0,1
1538493739,M,TX,D.O.,Internal Medicine,0,264,S,0,0,1,0,0,1
1366407918,M,TX,MD,Rheumatology,484,2519,S,0,0,1,0,1,1
1558691246,F,NY,FLORA LAU,Physician Assistant,0,12,NE,1,0,0,0,0,0
1790856466,M,PR,D.M.D.,Dentist,0,85,O,0,0,0,0,0,1
1487956264,F,OH,NP-C,Nurse Practitioner,85,3169,MW,0,1,0,0,1,0
1144227018,F,RI,MD,Pulmonary Disease,0,1523,NE,1,0,0,0,1,1
1780612465,M,IL,MD,Internal Medicine,168,5347,MW,0,1,0,0,1,1
1891980165,M,CA,M.D.,Family Practice,12,1686,W,0,0,0,1,1,1
1609008069,M,GA,M.D.,General Practice,179,4024,S,0,0,1,0,1,1
1376510099,M,MI,D.O.,Family Practice,960,9935,MW,0,1,0,0,1,1
1538493986,F,KY,ARNP,Nurse Practitioner,17,60,S,0,0,1,0,1,0
1548348238,M,CA,MD,General Surgery,61,0,W,0,0,0,1,1,1
1134181134,F,WI,NP,Nurse Practitioner,0,653,MW,0,1,0,0,0,0
1497864425,M,VA,M.D.,Ophthalmology,0,1256,S,0,0,1,0,0,1
1023380599,F,FL,PA-C,Physician Assistant,46,590,S,0,0,1,0,1,0
1538280920,F,OK,D.O.,Family Practice,0,24,S,0,0,1,0,0,1
1639365463,F,NY,M.D.,Internal Medicine,0,109,NE,1,0,0,0,0,1
1174546287,M,SC,MD,Family Practice,1050,15756,S,0,0,1,0,1,1
1477769537,M,CA,"DDS,MD",Oral Surgery (dentists only),101,112,W,0,0,0,1,1,1
1972873115,M,IL,ARNP-BC,Nurse Practitioner,71,84,MW,0,1,0,0,1,0
1154697027,M,IL,D.O.,Student in an Organized Health Care Education/Training Program,0,108,MW,0,1,0,0,0,0
1376537118,M,NC,M.D.,Cardiology,0,7259,S,0,0,1,0,0,1
1487913125,F,MI,MD,Family Practice,0,228,MW,0,1,0,0,1,1
1306845425,M,OH,DPM,Podiatry,22,194,MW,0,1,0,0,1,0
1780621912,M,MD,M.D.,Infectious Disease,0,52,S,0,0,1,0,0,1
1912105057,M,IL,MD,Family Practice,0,171,MW,0,1,0,0,0,1
1336431451,M,OH,M.D.,Student in an Organized Health Care Education/Training Program,0,15,MW,0,1,0,0,0,0
1639176563,M,IN,M.D.,Family Practice,199,6669,MW,0,1,0,0,1,1
1710152822,M,SC,DMD,Dentist,0,11,S,0,0,1,0,0,1
1962580589,M,CA,MD,Hospitalist,25,34,W,0,0,0,1,1,1
1487657094,M,NY,D.O.,Obstetrics/Gynecology,12,52,NE,1,0,0,0,1,1
1164443586,F,MD,"MD,MPH",Internal Medicine,0,47,S,0,0,1,0,0,1
1073607768,M,MA,DMD,Dentist,0,17,NE,1,0,0,0,0,1
1568562874,M,SC,M.D.,Obstetrics/Gynecology,0,303,S,0,0,1,0,1,1
1508077801,F,FL,MD,Dermatology,48,415,S,0,0,1,0,1,1
1396702064,M,KS,M.D.,Orthopedic Surgery,136,115,MW,0,1,0,0,1,1
1396867412,M,CA,,Neurology,0,449,W,0,0,0,1,0,1
1750564589,F,VA,MD,Family Practice,156,1198,S,0,0,1,0,1,1
1841362472,M,AZ,DDS,Dentist,0,20,W,0,0,0,1,0,1
1093040438,F,KS,PA-C,Physician Assistant,0,22,MW,0,1,0,0,0,0
1356359640,M,OH,M.D.,Hematology,23,0,MW,0,1,0,0,1,1
1740628486,F,MA,M.D.,Internal Medicine,0,12,NE,1,0,0,0,0,1
1306966312,M,NJ,D.M.D.,Dentist,0,55,NE,1,0,0,0,1,1
1427377753,F,MI,M.D.,Cardiology,0,11,MW,0,1,0,0,0,1
1255573242,M,ME,M.D.,Internal Medicine,0,53,NE,1,0,0,0,1,1
1669639233,M,WV,D.O.,Emergency Medicine,41,126,S,0,0,1,0,1,1
1114331808,M,NE,DO,Family Practice,21,0,MW,0,1,0,0,1,1
1730431917,F,MI,FNP,Nurse Practitioner,28,577,MW,0,1,0,0,1,0
1427024652,M,VA,MD,Cardiology,0,1874,S,0,0,1,0,0,1
1598743957,M,FL,"MD, FACP",Internal Medicine,12,386,S,0,0,1,0,1,1
1083741599,M,DE,O.D.,Optometry,0,13,S,0,0,1,0,0,1
1851462246,M,IN,M.D.,Obstetrics/Gynecology,0,78,MW,0,1,0,0,1,1
1457613390,M,LA,NP-C,Nurse Practitioner,0,1051,S,0,0,1,0,0,0
1275523110,M,MD,MD,Dermatology,0,250,S,0,0,1,0,0,1
1518078302,M,NY,DDS,Dentist,0,291,NE,1,0,0,0,0,1
1063531960,M,MI,PA-C,Physician Assistant,233,4512,MW,0,1,0,0,1,0
1033183470,M,NV,M.D.,Emergency Medicine,52,16,W,0,0,0,1,1,1
1053608893,F,NY,RPA-C,Physician Assistant,14,62,NE,1,0,0,0,1,0
1851419378,M,PA,M.D.,Physical Medicine and Rehabilitation,14,28,NE,1,0,0,0,1,1
1043292733,F,FL,D.P.M.,Podiatry,0,19,S,0,0,1,0,0,0
1831363894,F,TN,"APN, BC-FNP",Nurse Practitioner,0,4249,S,0,0,1,0,0,0
1659788750,F,TN,F.N.P.-C,Nurse Practitioner,294,155,S,0,0,1,0,1,0
1790727014,F,GA,NP,Nurse Practitioner,0,24,S,0,0,1,0,0,0
1245597251,F,PA,,Student in an Organized Health Care Education/Training Program,17,17,NE,1,0,0,0,1,0
1043240005,F,WA,MD,Internal Medicine,313,8027,W,0,0,0,1,1,1
1639112873,M,CA,M.D.,Emergency Medicine,61,88,W,0,0,0,1,1,1
1912322975,F,KS,APRN,Nurse Practitioner,0,15,MW,0,1,0,0,0,0
1063657740,F,TX,MD,Internal Medicine,17,141,S,0,0,1,0,1,1
1578840526,F,MA,,Nurse Practitioner,76,306,NE,1,0,0,0,1,0
1700811353,M,NJ,MD,General Surgery,17,24,NE,1,0,0,0,1,1
1356363311,M,MI,M.D.,Pulmonary Disease,0,389,MW,0,1,0,0,0,1
1952635575,M,AZ,M.D.,Emergency Medicine,93,176,W,0,0,0,1,1,1
1811904337,M,NM,M.D.,Internal Medicine,160,5267,W,0,0,0,1,1,1
1437196847,M,FL,D.D.S.,Dentist,21,70,S,0,0,1,0,1,1
1194042747,F,PA,MD,Internal Medicine,0,47,NE,1,0,0,0,0,1
1144335654,F,OH,CNP,Nurse Practitioner,0,902,MW,0,1,0,0,0,0
1922208248,M,GA,"DMD, MD",Maxillofacial Surgery,125,118,S,0,0,1,0,1,1
1891867925,M,WA,DDS,Dentist,14,26,W,0,0,0,1,1,1
1881859668,F,TX,DDS,Dentist,24,54,S,0,0,1,0,1,1
1982871612,M,NY,"MD, PH.D",Neurology,12,1291,NE,1,0,0,0,1,1
1295784940,F,UT,P.A.,Physician Assistant,0,74,W,0,0,0,1,0,0
1114906310,M,AR,O.D.,Optometry,0,276,S,0,0,1,0,0,1
1730100710,M,UT,"DDS, MAGD",Dentist,25,61,W,0,0,0,1,1,1
1033476759,F,KS,M.D.,Family Practice,163,1087,MW,0,1,0,0,1,1
1184066938,M,CA,PA,Physician Assistant,12,0,W,0,0,0,1,1,0
1760459978,M,OH,MD,Internal Medicine,784,17028,MW,0,1,0,0,1,1
1760615934,F,PA,CRNP,Nurse Practitioner,0,1248,NE,1,0,0,0,1,0
1598849465,M,NC,,Internal Medicine,0,179,S,0,0,1,0,0,1
1548239791,M,OH,PA-C,Physician Assistant,226,4386,MW,0,1,0,0,1,0
1114933660,F,IL,MD,Physical Medicine and Rehabilitation,400,298,MW,0,1,0,0,1,1
1164761003,F,RI,PA-C,Physician Assistant,229,40,NE,1,0,0,0,1,0
1336143031,M,IN,MD,Obstetrics/Gynecology,19,335,MW,0,1,0,0,1,1
1649482019,M,CA,"M.D., PH.D.",Psychiatry & Neurology,0,74,W,0,0,0,1,0,1
1780793349,M,GA,MD,Internal Medicine,1263,888,S,0,0,1,0,1,1
1164661906,M,CA,M.D.,General Surgery,0,19,W,0,0,0,1,0,1
1396748943,F,DE,M.D.,Urology,43,1456,S,0,0,1,0,1,1
1245551415,M,GA,MD,Emergency Medicine,14,0,S,0,0,1,0,1,1
1619236098,M,MN,M.D.,Student in an Organized Health Care Education/Training Program,0,44,MW,0,1,0,0,0,0
1164688099,M,TX,M.D.,Family Practice,110,1899,S,0,0,1,0,1,1
1861757098,M,TX,DDS,Dentist,0,17,S,0,0,1,0,1,1
1922035310,M,SC,M.D.,Obstetrics/Gynecology,13,65,S,0,0,1,0,1,1
1437378577,F,FL,MD,Emergency Medicine,55,117,S,0,0,1,0,1,1
1265426555,F,VA,MD,Family Practice,0,46,S,0,0,1,0,0,1
1558434217,M,FL,MD,Emergency Medicine,41,39,S,0,0,1,0,1,1
1174526073,M,TX,D.D.S.,Dentist,0,29,S,0,0,1,0,0,1
1871601591,F,CA,M.D.,Obstetrics/Gynecology,0,16,W,0,0,0,1,0,1
1154423267,M,FL,PAC,Family Practice,165,7033,S,0,0,1,0,1,1
1215908124,F,WI,MD,Family Practice,183,2406,MW,0,1,0,0,1,1
1780745091,M,MN,"D.D.S., M.D.",Dentist,0,22,MW,0,1,0,0,0,1
1922004431,M,AL,MD,Radiation Oncology,14,0,S,0,0,1,0,1,1
1811984669,M,IL,M.D.,Ophthalmology,0,36,MW,0,1,0,0,0,1
1295737088,M,IL,MD,Nephrology,27,1048,MW,0,1,0,0,1,1
1619959624,M,TX,M.D.,Psychiatry,0,205,S,0,0,1,0,0,1
1407845712,M,MA,M.D.,Dermatology,0,512,NE,1,0,0,0,0,1
1063559797,F,NY,MD,Internal Medicine,21,1535,NE,1,0,0,0,1,1
1033276902,M,OH,MD,Urology,0,45,MW,0,1,0,0,0,1
1992033914,F,PR,DMD,Dentist,0,13,O,0,0,0,0,0,1
1790892115,M,CA,M.D.,Endocrinology,19,2062,W,0,0,0,1,1,1
1679738678,M,MO,MD,Internal Medicine,0,166,MW,0,1,0,0,1,1
1790982791,M,PA,M.D.,Internal Medicine,0,18,NE,1,0,0,0,0,1
1407080955,F,MI,D.P.M,Podiatry,0,39,MW,0,1,0,0,0,0
1659334480,M,TX,MD,Orthopedic Surgery,286,471,S,0,0,1,0,1,1
1679913040,M,PA,D.P.M.,Podiatry,11,0,NE,1,0,0,0,1,0
1700119658,F,MI,PA-C,Physician Assistant,12,23,MW,0,1,0,0,1,0
1902825623,F,CA,CFNP,Nurse Practitioner,0,11,W,0,0,0,1,0,0
1689639627,F,SC,P.A.,Physician Assistant,64,1598,S,0,0,1,0,1,0
1073626560,M,CA,MD,Cardiology,18,2337,W,0,0,0,1,1,1
1871825752,F,CO,PA-C,Physician Assistant,0,12,W,0,0,0,1,0,0
1386687986,M,PA,MD,Internal Medicine,0,192,NE,1,0,0,0,0,1
1598988149,M,GA,MD,Cardiology,0,780,S,0,0,1,0,0,1
1255395414,M,FL,M.D.,Neurosurgery,11,0,S,0,0,1,0,1,1
1447242490,M,WI,M.D.,Nephrology,0,182,MW,0,1,0,0,0,1
1538150016,M,KY,DMD,Oral Surgery (dentists only),101,349,S,0,0,1,0,1,1
1013095660,F,CA,MD,Hematology,36,81,W,0,0,0,1,1,1
1528084001,M,WV,DDA,Dentist,0,23,S,0,0,1,0,0,1
1730191214,F,TX,MD,Specialist,0,14,S,0,0,1,0,0,0
1437372257,F,GA,M.D.,General Surgery,49,98,S,0,0,1,0,1,1
1861673089,F,NJ,M.D.,Hematology/Oncology,55,72,NE,1,0,0,0,1,1
1508072992,M,VA,DDS,Dentist,0,19,S,0,0,1,0,0,1
1083926067,M,MI,M.D.,Internal Medicine,21,310,MW,0,1,0,0,1,1
1003027038,M,TX,D.O.,Otolaryngology,0,133,S,0,0,1,0,0,1
1376616219,M,GA,DMD,Dentist,0,18,S,0,0,1,0,0,1
1528155371,M,NC,DDS,Dentist,12,98,S,0,0,1,0,1,1
1568546646,M,PA,M.D.,Family Practice,364,9537,NE,1,0,0,0,1,1
1710959648,F,IA,ARNP,Nurse Practitioner,107,2822,MW,0,1,0,0,1,0
1972609782,F,IL,D.O.,Emergency Medicine,36,64,MW,0,1,0,0,1,1
1184617268,M,OH,M.D.,Orthopedic Surgery,486,109,MW,0,1,0,0,1,1
1346447430,M,MA,D.O.,Internal Medicine,0,15,NE,1,0,0,0,0,1
1295840395,F,ND,FNP-C,Nurse Practitioner,191,5297,MW,0,1,0,0,1,0
1578779872,F,PA,M.D,Family Practice,96,4482,NE,1,0,0,0,1,1
1437173747,F,NY,FNP-C,Nurse Practitioner,29,16,NE,1,0,0,0,1,0
1184857138,M,DC,M.D.,Internal Medicine,0,14,S,0,0,1,0,1,1
1932292570,F,KY,P.A.-C.,Physician Assistant,0,79,S,0,0,1,0,0,0
1669587739,M,WI,MD,Family Practice,86,2336,MW,0,1,0,0,1,1
1609016898,F,OK,PA-C,Physician Assistant,0,102,S,0,0,1,0,0,0
1366538902,M,OK,M.D.,Orthopedic Surgery,21,15,S,0,0,1,0,1,1
1245208982,F,MD,M.D.,Cardiology,13,2000,S,0,0,1,0,1,1
1649233578,M,NY,MD,Urology,16,887,NE,1,0,0,0,1,1
1174512651,M,TX,M.D.,Family Practice,38,22,S,0,0,1,0,1,1
1346302601,M,CA,D.O.,Physical Medicine and Rehabilitation,46,28,W,0,0,0,1,1,1
1013023548,F,FL,MD,Family Practice,33,229,S,0,0,1,0,1,1
1740356237,M,CA,PA,Physician Assistant,89,1297,W,0,0,0,1,1,0
1114931656,M,OH,D.D.S,Dentist,0,39,MW,0,1,0,0,0,1
1043397904,F,CA,MD,General Surgery,49,21,W,0,0,0,1,1,1
1851562375,F,ND,MD,Internal Medicine,123,5694,MW,0,1,0,0,1,1
1487711263,M,GA,D.D.S.,Dentist,86,88,S,0,0,1,0,1,1
1629162599,M,NC,MD,General Surgery,80,171,S,0,0,1,0,1,1
1750781373,F,MI,N.P.,Nurse Practitioner,0,11,MW,0,1,0,0,0,0
1457513517,M,TN,M.D.,Internal Medicine,0,39,S,0,0,1,0,0,1
1760686901,M,MI,MD,Emergency Medicine,35,95,MW,0,1,0,0,1,1
1942425632,F,OR,"D.M.D., P.C",Dentist,13,0,W,0,0,0,1,1,1
1316093172,M,NC,M.D.,Specialist,11,0,S,0,0,1,0,1,0
1104985217,M,NY,D.D.S.,Dentist,0,11,NE,1,0,0,0,0,1
1205800422,M,TX,D.O.,Family Practice,75,1307,S,0,0,1,0,1,1
1093702797,M,NH,DMD,Dentist,0,26,NE,1,0,0,0,0,1
1346341781,M,GA,DMD,Dentist,0,66,S,0,0,1,0,1,1
1891906459,F,OH,MD,Hematology/Oncology,51,168,MW,0,1,0,0,1,1
1942519319,M,IL,MD,Internal Medicine,0,30,MW,0,1,0,0,0,1
1770666729,M,FL,"M.D., P.A.",Plastic Surgery,13,37,S,0,0,1,0,1,1
1174863963,F,AL,CRNP,Nurse Practitioner,56,77,S,0,0,1,0,1,0
1821234790,M,FL,ARNP,Nurse Practitioner,0,732,S,0,0,1,0,0,0
1861460610,M,FL,D.O.,Internal Medicine,592,8941,S,0,0,1,0,1,1
1437341252,F,LA,M.D.,Internal Medicine,115,6945,S,0,0,1,0,1,1
1730269267,M,WV,DDS,Dentist,40,123,S,0,0,1,0,1,1
1629341458,F,TX,MD,Internal Medicine,24,332,S,0,0,1,0,1,1
1114034634,M,MI,DDS,Dentist,0,27,MW,0,1,0,0,0,1
1003997248,F,CA,NP,Nurse Practitioner,0,35,W,0,0,0,1,0,0
1376559963,M,HI,MD,Orthopedic Surgery,219,333,W,0,0,0,1,1,1
1518960210,F,TX,MD  PA,Family Practice,12,1107,S,0,0,1,0,1,1
1700093598,M,AL,MD,Neurology,63,1170,S,0,0,1,0,1,1
1356370092,M,OH,M.D.,Pediatric Medicine,0,15,MW,0,1,0,0,0,1
1003852070,M,OH,MD,Internal Medicine,502,11864,MW,0,1,0,0,1,1
1427487784,F,VA,PA-C,Physician Assistant,52,112,S,0,0,1,0,1,0
1487634275,F,WV,MD,Family Practice,113,3870,S,0,0,1,0,1,1
1174574677,F,OR,M.D.,Internal Medicine,614,10125,W,0,0,0,1,1,1
1013073204,M,NY,M.D.,Psychiatry,0,49,NE,1,0,0,0,0,1
1386657450,M,WI,M.D.,Internal Medicine,175,7242,MW,0,1,0,0,1,1
1245344852,M,MD,DPM,Podiatry,16,124,S,0,0,1,0,1,0
1538157458,M,MA,M.D.,Psychiatry,0,584,NE,1,0,0,0,0,1
1649303843,M,FL,DDS,Dentist,0,25,S,0,0,1,0,0,1
1437457801,M,CO,,Emergency Medicine,16,169,W,0,0,0,1,1,1
1497778831,F,MA,PMHCNS-BC,Certified Clinical Nurse Specialist,0,80,NE,1,0,0,0,0,0
1285636100,F,IA,M.D.,General Practice,477,12480,MW,0,1,0,0,1,1
1568464030,F,UT,M.D.,Family Practice,43,1002,W,0,0,0,1,1,1
1316258049,F,OH,,Student in an Organized Health Care Education/Training Program,11,0,MW,0,1,0,0,1,0
1144306671,M,CA,MD,Emergency Medicine,39,17,W,0,0,0,1,1,1
1659356798,M,TX,M.D.,Family Practice,409,7440,S,0,0,1,0,1,1
1447420427,F,MA,M.D.,Urology,14,385,NE,1,0,0,0,1,1
1134380751,F,NY,M.D,Student in an Organized Health Care Education/Training Program,0,54,NE,1,0,0,0,0,0
1851372825,M,FL,MD,Family Practice,0,2428,S,0,0,1,0,1,1
1639163108,F,LA,RN MSN FNO-C,Nurse Practitioner,36,1554,S,0,0,1,0,1,0
1992729230,M,ND,MD,Radiation Oncology,13,0,MW,0,1,0,0,1,1
1487939369,M,CT,M.D,Internal Medicine,0,12,NE,1,0,0,0,0,1
1386932671,F,CO,M.D.,Ophthalmology,0,18,W,0,0,0,1,0,1
1700837796,M,PR,MD,Internal Medicine,16,5986,O,0,0,0,0,1,1
1407981442,F,NY,MD,Psychiatry,0,86,NE,1,0,0,0,0,1
1235175589,M,WI,M.D.,Allergy/Immunology,0,539,MW,0,1,0,0,0,1
1336355361,M,CA,DDS,Dentist,15,21,W,0,0,0,1,1,1
1033185210,F,VA,PA,Physician Assistant,18,24,S,0,0,1,0,1,0
1952354573,F,FL,O.D.,Optometry,0,15,S,0,0,1,0,0,1
1902918154,F,WI,NP,Nurse Practitioner,86,1050,MW,0,1,0,0,1,0
1386084259,M,MI,D.O.,Urology,11,0,MW,0,1,0,0,1,1
1568662484,M,OK,DDS,Dentist,20,27,S,0,0,1,0,1,1
1336161546,M,PA,"MD, FACS",Urology,12,61,NE,1,0,0,0,1,1
1366435901,M,IL,MD,Internal Medicine,117,4039,MW,0,1,0,0,1,1
1194713537,M,TX,MD,Physical Medicine and Rehabilitation,2164,1531,S,0,0,1,0,1,1
1184997348,F,SC,FNP,Nurse Practitioner,0,38,S,0,0,1,0,0,0
1477550135,M,NY,MD,Cardiology,0,2877,NE,1,0,0,0,0,1
1063505238,M,OH,DPM,Podiatry,36,137,MW,0,1,0,0,1,0
1033438783,F,OH,M.D.,Emergency Medicine,15,0,MW,0,1,0,0,1,1
1508959032,F,NY,NP,Nurse Practitioner,0,12,NE,1,0,0,0,0,0
1821148628,M,CA,MD,Internal Medicine,0,89,W,0,0,0,1,0,1
1336363878,M,WV,DO,Dentist,0,61,S,0,0,1,0,0,1
1124277231,M,VA,MD,Internal Medicine,0,40,S,0,0,1,0,0,1
1598996381,M,NY,P.A.,Physician Assistant,0,1933,NE,1,0,0,0,0,0
1194013573,M,IL,M.D,Internal Medicine,0,66,MW,0,1,0,0,0,1
1518077098,F,NY,M.D.,Obstetrics/Gynecology,0,73,NE,1,0,0,0,0,1
1912268004,F,WA,ARNP,Nurse Practitioner,185,73,W,0,0,0,1,1,0
1326345265,M,AZ,M.D. (H),Homeopath,0,31,W,0,0,0,1,0,0
1205067378,F,OH,M.D.,Family Practice,25,1305,MW,0,1,0,0,1,1
1679519631,M,AL,MD,Family Practice,761,11541,S,0,0,1,0,1,1
1417903295,M,NY,MD,Internal Medicine,37,6295,NE,1,0,0,0,1,1
1245443688,F,CA,MD,Emergency Medicine,26,60,W,0,0,0,1,1,1
1174557854,M,OH,M.D.,Internal Medicine,277,5223,MW,0,1,0,0,1,1
1871721464,F,SC,MD,Psychiatry,0,248,S,0,0,1,0,0,1
1194040378,F,NY,D.O.,Dermatology,0,107,NE,1,0,0,0,0,1
1942313010,M,FL,M.D.,Internal Medicine,1059,7881,S,0,0,1,0,1,1
1134216575,M,OK,D.O.,Family Practice,0,12,S,0,0,1,0,0,1
1508011768,M,CA,DDS,Dentist,0,12,W,0,0,0,1,0,1
1598949430,M,CA,MD,Psychiatry,0,86,W,0,0,0,1,0,1
1508892811,F,OH,M.D.,Family Practice,59,229,MW,0,1,0,0,1,1
1619295979,F,PA,MD,Family Practice,0,60,NE,1,0,0,0,0,1
1982610937,M,WA,M.D.,Gastroenterology,0,285,W,0,0,0,1,0,1
1881618858,M,OH,M.D.,Orthopedic Surgery,127,0,MW,0,1,0,0,1,1
1417204918,M,CA,D.D.S.,Dentist,0,22,W,0,0,0,1,0,1
1114062809,M,MT,DO,Family Practice,113,1277,W,0,0,0,1,1,1
1144303728,M,SC,MD,Family Practice,233,5357,S,0,0,1,0,1,1
1811019680,M,WI,M.D,Gastroenterology,0,12,MW,0,1,0,0,0,1
1740514421,M,CT,DMD,Dentist,0,12,NE,1,0,0,0,0,1
1215991567,F,KY,ARNP,Certified Clinical Nurse Specialist,0,992,S,0,0,1,0,0,0
1033164157,M,PA,DO,Family Practice,121,3631,NE,1,0,0,0,1,1
1548203086,M,PA,M.D.,General Surgery,73,12,NE,1,0,0,0,1,1
1447435888,M,NY,P.A.,Physician Assistant,0,25,NE,1,0,0,0,0,0
1932448966,F,OR,"ARNP, DNP",Nurse Practitioner,16,59,W,0,0,0,1,1,0
1417054222,M,MA,MD,Family Practice,460,6193,NE,1,0,0,0,1,1
1710180377,M,WA,MD,Ophthalmology,0,926,W,0,0,0,1,0,1
1780639591,M,SC,MD,General Surgery,20,42,S,0,0,1,0,1,1
1487789988,M,VA,D.D.S.,Dentist,0,31,S,0,0,1,0,1,1
1922082320,F,MI,MD,Internal Medicine,327,5181,MW,0,1,0,0,1,1
1568652410,F,MI,P.A.,Physician Assistant,0,13,MW,0,1,0,0,0,0
1811923709,F,IL,M.D,Internal Medicine,103,1688,MW,0,1,0,0,1,1
1215925235,M,MD,MD,Family Practice,0,13,S,0,0,1,0,0,1
1841274677,M,CA,M.D.,Psychiatry,0,18,W,0,0,0,1,0,1
1215020052,F,AZ,M.D.,Infectious Disease,0,12,W,0,0,0,1,0,1
1053314823,M,GA,MD,Nephrology,0,1841,S,0,0,1,0,0,1
1154675114,M,OH,M.D.,Student in an Organized Health Care Education/Training Program,0,204,MW,0,1,0,0,1,0
1962451229,M,NE,O.D.,Optometry,0,16,MW,0,1,0,0,0,1
1831152651,M,PA,M.D.,Thoracic Surgery,21,25,NE,1,0,0,0,1,1
1861557126,F,WA,M.D.,Internal Medicine,0,13,W,0,0,0,1,0,1
1629182969,M,NV,MD,Psychiatry,0,12,W,0,0,0,1,0,1
1538263926,M,TN,M.D.,Rheumatology,226,1678,S,0,0,1,0,1,1
1144305285,F,KY,M.D.,Otolaryngology,0,120,S,0,0,1,0,0,1
1861677734,F,TX,DPM,Podiatry,37,113,S,0,0,1,0,1,0
