annual_inc,delinq_2yrs,home_ownership,inq_last_6mths,open_acc,pub_rec,loan_amnt,int_rate
107000,1,1,0,6,1,12875,17.86
54000,0,1,0,7,1,9000,9.99
70000,0,1,0,7,0,27500,6.92
49000,0,0,1,6,0,5600,12.29
59000,0,1,0,9,0,14875,10.99
70000,0,1,0,16,0,10000,9.17
40000,0,0,0,11,3,8000,9.17
53000,0,1,0,16,0,10000,9.17
50000,0,0,1,5,0,8125,16.99
40000,1,0,1,15,0,5600,12.29
50000,0,0,0,11,0,11200,12.29
65000,0,0,0,14,0,10000,12.29
43000,0,0,0,5,0,15000,12.69
36500,0,0,0,2,0,4000,13.33
75000,0,1,0,9,0,13200,6.92
80000,0,1,0,12,0,5000,6.39
36000,0,1,0,15,2,3500,11.53
42000,0,0,0,11,0,11000,14.65
40000,0,1,0,8,0,4200,9.99
15528,0,0,0,8,1,4150,8.18
70000,0,1,0,19,0,21000,15.61
54000,0,1,0,21,0,12000,10.99
40000,0,0,0,17,0,20000,9.99
102000,1,1,2,14,0,28000,19.52
40000,0,0,0,6,0,20000,8.18
32000,0,0,1,9,0,8000,14.65
86737,0,1,0,11,0,25000,8.18
157000,0,0,0,8,0,11000,5.93
72000,8,0,2,15,2,10000,7.89
50000,0,0,2,6,0,20000,22.99
102500,0,0,0,23,0,20000,12.29
50000,0,1,1,10,0,7200,8.18
30000,0,0,0,10,0,9450,17.86
30000,1,0,0,14,0,6000,10.99
70000,0,1,0,10,2,15000,7.89
275000,0,1,1,8,0,25000,8.18
17000,0,1,0,3,0,5050,17.57
120000,2,1,0,13,0,18000,6.92
53000,0,0,1,17,1,10200,17.57
92000,1,1,0,16,0,22400,12.69
135000,0,1,1,18,0,35000,20.49
25000,0,0,0,3,0,10000,11.53
65000,0,0,0,7,0,23250,23.99
120000,0,1,0,14,0,25000,13.99
80000,0,0,0,17,0,15000,7.89
34971,0,0,0,4,0,6500,9.17
65000,0,1,1,12,0,6400,7.89
37440,0,0,0,3,0,7825,6.92
35000,0,0,1,12,0,5000,9.99
72800,0,1,1,6,2,26750,18.25
65000,0,0,0,5,0,24000,12.29
60000,0,1,0,11,0,25000,19.52
49000,0,0,1,18,0,17950,7.89
68000,0,0,1,9,1,12000,11.53
56000,0,1,0,16,0,28000,8.18
22200,0,0,0,7,0,4200,12.69
60000,0,1,0,7,0,24000,8.18
94000,0,1,1,18,1,12000,16.55
69317,0,0,0,22,0,11000,10.99
120000,1,1,0,13,0,12000,9.17
65000,0,0,0,6,0,21850,18.25
65000,0,0,1,5,2,5000,6.92
40000,0,1,1,6,0,15000,12.29
53000,0,0,0,21,0,3600,6.39
160000,0,1,1,12,0,25000,12.69
40000,0,0,0,14,0,6000,13.99
110000,0,1,0,12,1,10000,9.17
58000,0,1,0,8,0,13000,6.68
84000,0,1,1,12,0,18000,17.57
30000,0,0,0,9,1,11400,9.17
82600,1,0,0,12,0,9525,20.49
55000,0,1,0,5,0,10000,8.18
100000,0,1,0,17,0,14000,8.18
68250,0,1,2,20,1,2400,12.69
92000,0,1,1,15,0,32000,8.18
125000,0,1,0,11,0,20450,10.99
72000,0,1,0,16,0,25000,9.99
75000,0,0,0,7,1,20000,6.92
68000,0,1,0,9,0,20950,13.99
42500,0,1,0,11,0,5000,10.99
65000,0,0,2,14,0,17000,12.29
117500,0,0,1,16,0,24500,14.65
72000,0,1,0,5,2,12000,13.33
68000,0,1,0,7,1,17000,9.17
875000,0,1,0,5,0,12000,6.68
121000,0,1,0,11,0,28000,7.89
89500,1,1,1,9,0,26500,19.52
45000,2,1,1,10,0,8400,9.99
104000,2,0,1,7,0,5000,12.29
115000,0,1,3,8,0,21000,18.84
80000,0,1,2,18,0,17000,6.92
59136,0,1,0,14,0,13200,14.65
65000,0,1,0,12,0,25900,25.8
50000,0,1,0,12,0,25000,10.99
50000,0,1,1,7,0,9800,13.33
45000,0,0,1,6,0,12000,10.99
47000,0,0,1,8,0,22000,9.17
60000,4,1,0,15,0,5000,9.99
51000,0,1,0,8,0,17000,9.99
45000,0,1,0,13,0,17975,18.25
78000,0,1,1,13,0,12000,6.92
25000,0,1,1,4,1,4000,7.89
80000,1,1,2,15,1,8400,13.33
41000,1,0,0,10,0,16000,13.33
47000,0,1,0,7,0,11200,8.18
61000,0,1,1,5,0,3000,12.29
96000,0,0,1,17,0,24000,16.99
120000,1,1,0,7,0,20000,15.61
100000,2,1,0,10,0,20000,8.18
43000,0,0,1,14,0,18000,16.99
112500,0,1,0,12,0,9450,5.93
107000,1,1,0,14,0,20000,8.18
69000,0,1,0,16,0,10300,20.49
65000,0,1,0,10,1,15000,13.33
84000,1,1,0,9,0,15600,10.99
50000,0,0,2,15,0,12000,7.89
32000,0,1,1,3,0,14025,13.33
22000,0,0,0,7,0,3400,17.57
60000,1,1,0,7,0,21050,17.86
96000,0,1,0,14,0,35000,16.99
62000,1,0,0,9,0,10000,12.29
120000,0,1,1,16,0,6000,12.69
42000,0,0,1,10,0,4800,12.29
92000,1,1,0,12,0,24000,15.61
62000,0,0,0,10,0,21000,12.29
62000,0,1,2,20,1,20000,23.99
37000,0,1,0,13,0,8400,12.69
125000,0,0,1,16,0,24000,9.17
60000,0,1,1,6,0,13000,13.33
36774,0,1,0,5,0,10000,6.92
95000,0,1,0,11,0,33600,14.65
54000,0,0,2,7,0,9000,12.69
29000,0,0,0,9,0,5000,12.69
24000,0,0,1,10,0,10000,18.84
95000,1,0,1,14,0,24000,11.53
35363,0,1,1,11,0,8500,7.89
103788.35,0,1,0,7,0,20000,10.99
89000,1,1,0,14,0,35000,9.17
40000,0,0,0,5,0,4000,9.99
72000,0,0,0,16,0,23000,9.99
155000,0,0,0,17,0,24000,8.18
50000,0,0,1,21,0,12000,12.29
66500,0,1,0,16,0,22300,18.25
30000,1,1,0,17,0,13000,14.65
67000,1,1,0,14,0,25000,12.29
56500,0,0,2,15,1,26500,9.17
30000,0,1,3,20,0,3200,15.61
99840,0,0,0,13,0,33000,8.18
80000,0,1,0,12,0,20000,9.99
78000,0,1,1,11,0,17500,8.18
125000,1,1,0,10,3,20000,14.65
45000,0,0,0,9,0,18000,24.99
110000,0,0,0,6,0,20000,11.53
48000,0,1,0,9,0,17000,13.33
105000,0,1,1,7,0,20000,13.33
132000,2,1,1,15,1,15600,12.69
60000,0,0,1,5,1,18000,14.65
84000,0,0,1,18,1,17000,8.18
65000,0,1,0,11,1,24450,19.52
82000,0,1,0,16,0,25000,12.69
95000,0,1,2,7,0,11200,15.61
50000,0,0,0,11,0,12800,7.89
140000,0,1,0,13,0,10000,6.39
75000,0,1,2,6,1,15000,9.17
86000,0,1,2,11,0,9000,11.53
56000,0,0,0,9,0,7000,7.89
149000,0,1,0,12,0,35000,12.69
90000,0,0,0,8,1,15000,11.53
49666,0,1,0,14,0,14150,20.49
15000,0,0,1,5,0,1700,8.18
36000,0,0,1,8,0,14000,12.29
170000,0,1,2,16,1,12000,12.69
75000,4,1,0,18,0,12575,17.57
86000,0,1,0,11,0,12000,8.18
83000,0,0,3,10,1,10000,25.89
35000,0,1,2,10,0,3000,10.99
30000,0,0,0,14,0,6000,15.61
35000,1,0,1,14,0,6500,7.89
55000,0,0,3,11,1,8000,16.55
39000,0,1,0,15,0,10000,7.89
70000,0,1,0,5,0,10000,12.69
20739.48,0,1,1,7,0,8225,18.25
44500,0,0,0,9,0,21000,15.61
195000,0,1,0,14,0,28000,9.99
50000,0,0,0,7,0,8000,14.65
130000,0,1,0,25,0,25600,6.39
115000,0,0,0,8,0,7000,5.93
42000,0,1,0,13,0,9000,6.39
60800,1,1,3,17,1,10000,25.57
29424,0,0,0,9,0,4800,12.69
60000,0,1,0,14,0,12000,13.99
108000,2,0,0,10,0,15000,8.18
36500,0,1,0,11,0,7000,6.68
80000,1,0,0,10,0,20000,12.69
80000,0,1,0,7,3,10000,6.92
31000,1,1,0,7,2,5000,10.99
103000,0,1,1,6,2,19000,8.18
130000,2,1,0,15,0,35000,16.55
50000,0,0,0,14,0,9000,9.99
100000,0,1,0,7,3,15000,6.68
168000,0,1,0,18,0,35000,12.29
39000,0,0,0,12,0,17100,14.65
60000,0,1,0,20,0,16600,14.65
37500,0,0,0,4,3,15750,12.69
125000,0,1,1,23,0,9600,6.92
55000,0,1,2,8,0,25000,14.65
112000,0,0,1,19,0,12000,19.52
111000,0,1,1,8,1,12000,7.89
44000,0,0,0,3,0,1200,15.61
61000,0,0,0,14,1,25000,7.89
59000,0,1,0,8,0,10750,14.65
61000,1,1,0,20,0,5000,12.29
65000,0,1,0,19,1,5000,6.92
68000,0,1,0,9,0,7000,7.89
54000,0,0,2,10,3,5000,10.99
40000,0,0,0,6,0,10000,9.17
25000,0,1,0,4,1,7225,16.55
43000,0,1,0,5,0,18900,16.55
69000,0,1,2,10,0,23100,20.49
65000,0,1,2,8,0,29900,18.25
85000,0,0,1,9,0,21000,10.99
58000,0,1,0,7,0,13600,6.92
61000,0,1,0,13,0,11000,7.89
60000,0,1,0,7,0,8000,7.89
55000,0,1,0,4,0,20000,6.39
90000,0,0,1,12,0,20000,7.89
70000,0,1,5,16,0,10000,17.57
35000,1,1,1,9,2,3500,20.49
43272,0,0,0,5,0,3200,12.29
48000,0,0,0,6,0,9600,6.92
14300,0,0,0,9,0,4200,12.69
44605,0,0,0,12,0,15000,6.68
52200,0,0,2,11,0,12000,12.69
49000,0,1,0,10,0,4800,6.92
60000,0,0,0,9,1,9600,8.18
30000,0,1,0,3,0,10000,6.92
72000,2,0,1,10,0,10000,13.33
35360,0,1,0,9,0,12000,6.68
109000,1,0,0,16,0,28000,7.89
210000,0,1,0,12,0,21000,12.29
105000,0,0,3,16,0,25000,23.99
75000,0,1,0,14,0,12825,7.89
35000,1,1,1,5,0,7100,17.57
31000,0,0,0,7,0,11075,14.65
60500,0,0,1,15,0,15600,13.33
76000,0,1,0,9,0,35000,7.89
42000,0,1,1,13,0,4000,15.61
57600,0,1,0,16,1,12000,12.69
140000,2,0,1,10,0,10000,15.61
46000,0,0,1,15,1,8000,14.65
48000,0,0,0,8,0,10000,5.93
55000,2,0,1,10,0,8250,12.29
71778,0,0,0,8,1,6500,6.68
49000,0,0,0,17,0,24450,22.99
35000,0,0,1,8,0,7200,13.99
43000,0,1,0,5,0,9600,6.92
45000,0,1,0,9,0,10000,9.17
33024,0,0,0,10,2,7950,25.89
175000,6,0,0,13,0,21000,10.99
38500,0,0,0,3,0,6000,6.39
56732.71,0,0,1,11,0,20000,11.53
100000,0,1,0,6,0,7000,6.39
66000,0,1,0,8,0,10000,7.89
46000,1,0,0,8,0,6500,13.99
230000,1,1,0,17,0,3000,10.99
55000,0,1,0,9,1,8500,7.89
45000,0,1,1,6,1,13200,10.99
36000,0,1,1,11,0,8000,12.69
52000,0,0,2,17,0,4025,14.65
30000,0,0,0,12,0,11000,12.29
48000,0,0,0,11,0,21000,19.52
52000,1,0,0,4,0,22850,15.61
130000,0,1,1,6,0,14000,12.69
40000,1,1,0,8,1,7000,24.5
125000,1,1,0,7,0,20000,12.29
50000,0,1,0,11,0,21000,13.99
65000,0,0,0,14,0,11000,12.29
77376,0,1,1,9,0,22000,20.49
38000,0,0,1,15,0,9000,7.89
82875,1,1,0,21,0,23000,12.29
70000,0,0,0,12,0,15000,9.99
50000,0,1,2,5,0,12000,10.99
60000,0,1,0,16,0,18000,15.61
60000,0,0,0,4,1,20000,16.55
41000,0,0,0,6,0,14000,16.55
85000,0,0,4,25,1,10800,12.29
60000,1,1,1,9,0,27525,18.25
26000,3,0,1,8,1,9250,17.86
86000,0,1,0,9,0,28000,7.89
127000,3,1,3,9,0,21000,16.99
135000,0,1,2,12,0,15000,10.99
125000,1,1,0,10,0,21000,9.99
31824,0,0,0,6,0,9450,23.99
125000,0,1,2,17,0,25000,5.93
57100,0,0,0,8,0,15000,7.89
50000,0,0,1,11,0,10000,8.18
103500,0,0,2,17,1,10000,7.89
65000,0,0,1,16,0,26000,12.29
100000,0,1,3,24,0,10000,12.29
77000,0,1,0,20,0,25000,6.39
53000,0,1,1,14,0,17000,12.69
40000,0,0,1,6,0,17600,9.99
86840,1,1,0,20,0,29125,18.25
17566.8,0,0,0,8,0,2700,18.84
30000,0,1,0,5,0,2500,9.17
78520,0,1,2,12,0,23700,14.65
50000,0,1,0,7,0,7000,12.69
82000,0,0,2,26,0,11500,6.68
25000,0,0,0,8,0,7500,11.53
72000,0,1,3,25,0,17400,13.33
67256.85,2,0,0,9,0,7000,10.99
9552,0,1,1,9,1,2400,16.99
80000,0,1,0,6,0,20950,17.86
54000,1,0,1,11,4,8725,23.99
77126.4,1,1,0,9,0,25000,13.33
60000,0,0,0,5,0,17000,12.69
46000,4,0,2,12,2,12000,12.29
32800,0,1,1,4,0,3000,14.65
90000,0,1,1,6,0,15000,13.33
139000,0,1,0,12,0,20000,9.17
45000,0,0,0,6,0,11100,19.52
65000,0,1,0,18,0,3000,16.55
125000,0,0,0,5,0,24000,10.99
71000,0,1,0,15,0,9500,6.92
40000,0,0,0,4,0,4000,14.65
79500,1,0,1,6,0,10000,9.99
92000,1,1,2,20,0,15000,13.99
85000,0,1,1,7,1,11175,14.65
40000,1,1,3,12,0,8000,9.99
59000,0,1,0,5,0,2400,8.18
65000,0,1,0,14,0,16000,13.99
79000,0,0,4,14,1,25000,25.57
160000,1,0,1,12,0,35000,16.55
54000,0,1,0,7,0,4500,6.68
90000,0,1,1,13,0,12000,7.89
46000,0,0,0,12,1,8500,11.53
75000,0,1,0,6,0,14400,9.17
35000,0,0,3,9,0,14700,14.65
71000,0,1,1,31,0,27000,11.53
50000,0,0,2,17,0,14400,12.29
45000,0,0,0,19,0,11000,6.39
45000,0,0,0,12,2,17975,15.61
35000,4,0,0,8,2,5600,16.99
50000,0,0,0,9,0,10000,9.17
53000,0,1,1,8,0,5000,8.18
30000,0,1,1,15,0,12000,10.99
60000,0,0,0,8,0,12000,7.89
100000,0,1,1,13,0,20000,8.18
42000,0,1,1,20,0,16750,16.99
65000,0,1,1,13,0,13500,11.53
61000,0,1,1,13,0,25000,17.57
100000,1,1,0,8,0,15000,7.89
47508,0,1,0,11,1,17050,18.84
88000,0,1,1,9,0,15000,13.33
48000,0,0,0,10,1,5000,6.92
64000,0,1,0,18,0,25000,6.39
54737,3,1,0,17,0,27325,19.52
46000,0,0,2,11,0,5000,13.33
60000,0,1,1,15,0,16000,17.57
39000,0,0,1,11,0,12000,10.99
30000,0,0,0,8,0,11000,13.99
46000,0,1,0,14,0,7500,9.17
125000,0,1,4,19,0,29500,18.25
125000,0,1,0,20,0,24000,6.68
124000,0,1,0,13,1,7500,6.39
65000,0,1,0,20,0,9400,10.99
115026,4,1,1,13,0,20000,17.57
50000,0,1,1,14,0,21600,14.65
26000,2,0,0,7,0,6500,12.29
27205.12,0,1,0,11,1,7500,6.92
83000,0,0,1,10,1,21000,13.99
33200,0,0,1,12,0,11250,23.99
36500,0,0,0,6,0,8500,12.69
87000,0,1,0,14,1,20000,10.99
116000,0,1,0,16,0,35000,11.53
250000,0,1,3,15,0,18075,22.99
97000,0,1,0,17,0,19200,9.99
56000,0,1,1,13,0,20000,15.61
52000,0,0,0,13,0,8000,13.99
72000,0,1,0,8,1,12000,13.99
50000,0,0,1,16,0,10000,13.99
70000,0,0,2,15,1,12000,16.99
20000,0,0,0,4,6,2000,13.99
86000,0,0,0,24,0,10000,6.92
68000,0,1,0,12,0,11200,6.92
26928,0,0,0,5,1,7000,9.99
50000,1,1,0,17,0,7500,15.61
127400,1,0,1,18,0,26400,10.99
70000,1,1,1,9,0,24000,6.92
59600,0,1,2,15,0,15000,18.25
68500,0,1,0,18,0,15975,9.99
46000,0,1,0,8,0,10000,6.39
60000,0,1,0,11,0,16000,13.99
42000,0,1,0,7,5,7500,9.17
49800,0,0,1,10,0,12000,9.17
70000,1,0,0,9,0,12000,9.99
60000,0,1,1,6,0,6100,6.92
100000,0,0,1,12,2,21000,18.84
60600,3,1,1,11,0,5600,14.65
59000,0,0,0,12,0,14000,11.53
146016,1,1,0,8,0,14000,8.18
54000,0,1,0,19,0,14400,19.52
66400,0,0,1,12,0,24000,18.84
150000,1,1,1,9,0,35000,9.17
88500,0,0,3,10,0,20000,16.55
85000,1,1,0,17,0,19950,10.99
70000,0,1,0,15,0,32100,18.25
115211,0,0,0,16,0,35000,17.57
37000,1,0,0,13,0,18425,19.52
67000,0,0,1,9,2,22000,12.29
72000,0,1,0,9,0,15000,6.39
78500,0,1,1,18,0,25000,9.17
61980,0,0,0,9,0,21600,9.99
110000,0,1,0,14,0,18000,6.92
95000,0,1,0,8,0,23000,5.93
50000,0,1,0,24,1,11375,17.57
47000,0,1,3,10,0,14200,25.99
137694,0,1,0,6,0,15000,17.86
85000,0,1,0,21,0,31200,7.89
103000,0,0,0,6,0,30000,12.29
84000,1,1,2,16,0,30000,21.67
135000,0,1,2,17,0,35000,17.86
38000,0,0,0,6,0,16675,14.65
135000,0,1,1,4,0,20000,13.33
70000,0,1,0,11,0,5000,8.18
32000,0,1,0,11,0,10700,15.61
39000,0,0,2,6,0,15000,10.99
55000,0,0,2,9,0,12000,10.99
32640,1,0,1,12,0,8400,14.65
65000,0,0,0,8,0,10000,6.92
128743.72,0,0,1,8,0,21000,12.29
80000,0,1,3,10,0,19600,11.53
110000,0,0,0,18,0,12000,5.93
14000,0,0,0,4,0,2400,12.29
36500,2,1,0,8,0,15325,17.57
50000,0,0,1,6,0,8000,7.89
41261.08,1,0,0,11,0,18150,22.99
150000,0,1,1,15,0,20000,8.18
26000,0,1,2,19,0,1500,18.25
80000,0,0,0,5,0,6000,11.53
70000,0,1,0,10,0,32100,23.99
51000,0,0,5,25,1,6100,12.69
75000,0,0,3,10,0,35000,25.8
150800,0,0,2,7,0,17000,9.17
110000,2,0,0,7,1,30200,9.17
42000,0,0,0,13,1,9000,8.18
195000,0,1,0,21,0,20000,12.29
40414,0,1,1,10,1,9875,9.99
68000,0,1,0,7,0,22000,9.99
140000,2,1,0,12,0,12800,6.68
55000,0,1,0,13,0,18000,13.33
83000,1,1,0,14,0,12000,7.89
240000,0,1,1,10,0,18000,5.93
25000,0,0,3,8,0,6325,20.49
97434,0,1,0,8,0,35000,12.69
12000,0,1,0,6,0,4750,16.99
42000,0,1,1,11,1,6000,6.92
80000,0,1,2,17,1,10000,8.18
65000,0,0,1,13,1,8000,9.99
45000,0,1,2,11,0,15000,11.53
88000,1,1,3,13,0,25000,13.33
70752,0,1,1,16,0,4000,13.99
84000,0,1,0,14,0,25000,19.52
55000,0,1,0,12,0,25000,18.84
16000,0,1,1,7,0,3800,12.29
74000,0,0,1,8,0,16000,12.69
110000,0,1,1,10,0,24000,5.93
240000,0,1,4,12,0,35000,13.99
43000,0,0,0,6,0,9000,6.92
67000,0,1,1,9,1,25075,17.86
35000,0,0,0,5,0,6500,15.61
85000,1,1,3,9,0,6000,13.33
35000,0,1,0,6,0,10000,18.84
70500,2,0,1,8,0,15000,6.68
100000,0,0,0,4,0,20000,8.18
40000,0,1,1,7,0,11000,6.92
55000,0,1,2,9,0,19350,18.25
28000,0,1,0,5,0,12275,14.65
55800,0,1,3,11,0,8325,16.55
158000,0,1,0,6,0,35000,13.99
48000,0,1,2,6,1,6200,8.18
40000,0,0,1,5,0,10000,14.65
55000,0,0,1,12,4,4775,16.99
80000,0,0,0,6,0,19200,6.68
38000,0,1,3,11,0,1600,17.57
33500,0,0,0,7,0,12000,9.99
117000,0,0,3,11,0,23800,21.67
96500,0,1,0,14,0,25200,6.92
167000,0,1,1,17,1,15000,9.99
78000,0,1,0,10,0,15000,6.68
140000,0,1,0,9,0,20000,6.92
100000,0,1,1,24,0,20000,6.39
37000,0,0,0,6,0,4000,12.69
26000,0,1,1,9,1,5000,9.99
110000,1,1,0,5,0,10000,13.33
140000,0,1,3,31,0,24000,17.57
150000,0,1,0,17,0,35000,13.33
90000,1,1,0,11,0,26000,13.99
400000,1,0,1,8,0,30000,14.65
54000,0,0,0,7,0,10000,14.65
40000,0,1,0,4,0,7000,13.99
125000,1,1,0,12,0,19200,6.39
67100,0,0,0,5,0,25000,5.93
173000,0,1,0,10,0,12175,17.57
46000,0,0,1,10,0,15500,9.99
42500,0,1,2,16,0,15000,14.65
60211,0,1,0,7,5,5000,10.99
35555,0,0,3,9,0,5600,17.86
74000,0,1,0,12,0,28000,6.92
36000,1,0,0,13,0,3600,7.89
80000,2,0,0,14,0,28000,12.29
92040,0,0,1,11,0,28000,15.61
60000,0,1,0,4,1,13000,8.18
145000,2,1,2,24,1,15000,10.99
79500,1,1,1,8,0,30000,17.86
65000,0,1,0,11,1,6400,7.89
54000,0,1,0,7,0,6000,5.93
85000,0,1,0,11,0,30000,12.29
85000,0,1,1,18,0,28000,9.17
50000,0,1,0,11,1,12700,12.29
110000,0,1,0,10,0,21000,5.93
32000,0,0,0,18,0,8000,12.29
75000,0,1,0,10,0,25000,6.39
122000,0,1,1,13,0,30000,12.69
34000,0,1,0,8,0,15000,15.61
72000,0,0,0,13,0,10000,6.92
25000,0,0,0,5,0,6400,13.33
43000,0,0,0,7,0,7200,10.99
61000,0,1,1,8,0,20000,12.29
55000,0,1,0,12,3,16825,17.86
65000,0,0,1,9,0,24000,11.53
40000,0,0,0,15,0,7800,12.29
113000,0,0,0,9,0,20000,10.99
92000,0,1,2,11,0,21000,16.99
70000,0,1,6,10,1,5500,12.29
50000,0,1,2,8,0,5000,10.99
26000,0,0,1,14,0,6000,12.29
50000,0,1,2,11,0,10000,7.89
80000,0,1,0,10,0,30000,7.89
54000,0,1,0,22,0,7000,16.55
29000,0,1,0,5,1,9250,17.86
28000,0,0,0,5,0,11700,16.55
24500,0,1,2,11,1,9875,11.53
63000,0,0,0,8,0,23000,17.86
60000,0,1,0,13,0,22400,10.99
37440,0,0,1,15,1,14500,13.99
59000,0,1,2,13,0,14500,18.25
27500,0,1,0,7,0,5925,15.61
57100,2,0,0,7,0,20000,17.86
200000,5,1,1,14,0,21000,10.99
44709.24,0,0,0,6,0,10000,8.18
63000,0,1,0,24,0,8000,13.33
42000,0,0,1,8,0,15000,13.99
55000,0,0,0,11,0,11000,8.18
72000,0,1,1,5,2,10000,9.17
75000,0,1,0,9,0,10000,12.29
112000,0,0,1,27,0,35000,16.99
72000,0,1,1,9,1,15000,12.69
29400,0,0,0,3,0,12250,14.65
60000,0,1,1,17,0,12000,15.61
37440,0,0,1,15,0,7000,8.18
40000,0,0,0,3,2,13575,18.84
33600,0,0,0,3,0,13375,19.52
80000,0,1,0,8,0,9600,6.68
61000,0,1,0,20,0,24375,23.99
79000,0,1,0,9,0,16500,12.69
70000,0,0,0,9,0,2000,6.39
34000,0,0,0,12,0,6000,9.99
70000,0,1,0,19,0,26300,6.92
65000,0,1,0,8,0,25000,8.18
84000,0,0,0,17,1,15000,12.69
41000,0,0,0,6,0,4000,7.89
55000,1,1,0,13,4,2000,11.53
78000,1,0,1,13,0,17500,12.69
68000,0,0,0,3,0,2000,12.69
55000,0,1,1,19,0,20000,13.99
137000,0,0,0,20,1,12000,7.89
42000,2,1,1,6,0,8000,11.53
120000,0,1,0,9,0,8000,6.39
90000,0,0,2,9,0,20000,10.99
55660,0,0,0,5,0,15750,10.99
24000,0,0,0,9,0,5075,18.84
50000,0,0,0,10,0,6500,7.89
127000,0,0,0,10,0,16000,9.99
18000,0,0,0,4,0,6050,17.86
252000,0,0,1,12,1,28000,7.89
100000,1,0,3,22,0,10000,19.52
96000,0,1,0,21,0,4800,6.39
53000,1,1,1,8,0,19750,16.99
32000,0,0,1,3,0,15000,6.39
70000,0,0,0,7,1,15000,13.33
25000,0,0,0,6,0,3000,13.99
30000,0,1,1,10,0,10000,17.86
40000,0,1,0,7,0,6000,9.17
75000,0,0,1,27,0,27000,17.57
102000,0,0,0,7,1,35000,22.99
70000,0,0,0,6,0,8000,8.18
67000,0,0,1,7,0,24000,9.99
29000,0,0,2,13,1,5000,7.89
80000,0,0,1,20,0,30000,24.99
105000,0,1,1,12,0,24000,8.18
37000,0,1,1,14,0,14700,25.57
30000,0,1,0,9,0,8000,6.92
48000,0,1,0,11,0,20150,18.84
198000,0,0,1,4,0,35000,17.57
40000,0,0,0,7,0,15000,9.99
45000,0,0,1,4,2,13000,15.61
100000,0,1,1,11,0,20000,9.17
45000,0,1,1,9,0,12000,9.17
43000,0,0,0,4,0,10000,17.57
45000,0,1,0,19,0,15775,16.99
51000,0,1,0,5,0,8000,5.93
45000,1,0,0,16,0,12000,13.99
37320,0,1,1,4,0,3000,16.55
48000,0,0,0,16,0,7200,8.18
50000,0,0,0,19,2,10975,17.86
25000,0,0,0,5,0,7475,18.25
330000,0,1,0,20,0,28000,8.18
25000,0,1,2,8,0,6000,12.29
48963.2,0,1,0,10,1,10850,16.99
48000,0,0,0,7,0,8000,12.69
123000,0,1,0,18,0,14000,9.99
60000,0,1,0,14,1,17050,17.86
32000,1,0,1,13,0,3000,6.92
10800,0,0,0,8,0,1400,8.18
48000,0,0,0,6,0,7000,13.33
33000,0,0,0,3,0,14475,14.65
59363.2,1,0,0,5,0,15000,9.17
45468,0,0,2,6,0,6525,15.61
29785,0,0,0,15,1,4800,13.33
55000,0,0,0,7,0,19200,7.89
43000,0,0,0,6,0,18000,25.99
140000,0,1,1,21,0,35000,7.89
65000,0,1,2,16,1,15000,12.29
91340.11,0,0,1,9,0,21000,5.93
125000,0,1,0,4,1,35000,11.53
105000,2,0,0,19,0,10000,11.53
100161,0,0,0,6,0,35000,11.53
105000,1,1,1,15,0,15000,15.61
35000,0,0,1,11,0,10000,12.69
72000,1,0,0,14,1,14400,14.65
29000,0,1,1,10,0,11175,20.49
56000,2,1,0,11,0,9000,6.92
120000,0,1,0,8,0,28000,5.93
16000,1,0,1,6,0,5700,16.55
93000,0,0,1,16,0,21000,12.69
34000,0,0,0,12,0,15000,13.99
133000,0,1,0,18,1,12500,6.92
82000,0,1,2,10,0,22400,15.61
60000,0,1,0,5,0,28775,12.29
25000,0,1,1,30,1,4875,13.33
180000,1,1,1,11,1,21000,12.29
52000,1,0,1,19,0,12075,17.57
850000,0,1,1,14,0,25000,9.99
55000,0,1,0,13,0,25000,17.57
63000,1,0,0,16,0,17000,13.99
51000,0,1,1,16,0,15000,13.99
80000,0,1,2,6,0,27000,17.86
73000,0,0,0,10,0,5000,9.17
32511,0,1,0,11,0,9000,6.68
90000,1,1,1,15,1,10400,9.99
110000,0,1,1,10,0,13000,10.99
45000,0,1,0,6,0,16150,17.86
70000,0,0,0,9,0,23800,13.99
80000,0,1,0,8,0,28000,9.99
27040,0,1,0,4,0,10000,13.99
18360,0,0,2,9,0,3675,13.99
47700,1,1,0,18,0,15000,13.99
54000,0,0,0,10,0,23700,17.57
85000,0,1,1,24,0,26400,6.92
70000,0,1,1,8,0,12000,7.89
48500,0,1,0,12,0,10000,6.68
80000,0,1,0,11,0,6000,7.89
60000,0,0,4,11,2,5000,13.33
60000,0,0,1,14,0,20000,13.33
47000,0,0,1,6,0,12000,9.17
45000,0,1,0,5,0,12000,11.53
25000,0,1,1,10,0,8950,16.55
44760,1,0,2,9,0,16100,23.99
43000,0,0,0,7,0,11000,11.53
60000,0,0,0,14,0,12000,11.53
87000,0,0,2,11,0,8400,18.25
100000,1,1,0,11,0,25000,7.89
30000,0,0,0,9,1,12925,18.84
50000,0,0,0,16,0,10000,12.29
15000,0,0,2,19,0,5000,11.53
85000,1,0,0,8,0,21000,11.53
100000,0,1,1,15,1,16750,9.99
450000,0,1,0,23,0,30000,6.68
50000,0,0,0,3,0,20000,10.99
119000,0,1,1,28,0,30000,13.33
62000,0,1,0,9,1,4525,13.33
37000,0,0,1,11,0,10000,11.53
138708,0,0,0,8,1,20000,14.65
96000,0,1,1,12,1,24000,10.99
80000,0,0,0,5,1,10000,8.18
